Sensor: LSM6DSL Gyroscope
Vendor: STM
TimestampGyro [ns]; GyroX [rad/s]; GyroY [rad/s]; GyroZ [rad/s]
475040205247374;-0.1106;-0.0388;-0.0321;
475040225232720;-0.0770;0.0071;-0.0065;
475040245167374;0.0476;0.0113;-0.0517;
475040265227374;0.0476;0.0199;-0.0193;
475040285221528;-0.1814;-0.0730;0.0852;
475040305275374;-0.0678;-0.0730;0.0736;
475040325222951;0.0782;0.0431;-0.0981;
475040345225297;-0.0354;0.0449;0.0235;
475040365223220;-0.0379;-0.0772;0.0748;
475040385223412;0.0684;-0.0149;0.0021;
475040405226682;0.0800;0.0052;-0.0657;
475040425247797;-0.0416;0.0113;0.0180;
475040445235220;0.0189;-0.0559;0.0253;
475040465218643;-0.0067;-0.0278;0.0821;
475040485225759;0.0092;0.0052;-0.0730;
475040505221182;0.0324;-0.0162;0.0430;
475040525218143;-0.0251;-0.0497;0.0222;
475040545226682;-0.0196;-0.0223;-0.0028;
475040565227258;0.0452;-0.0180;0.0265;
475040585249682;0.0550;-0.0088;-0.0401;
475040605229028;-0.0739;-0.0265;0.0320;
475040625148105;0.0348;-0.0589;0.0259;
475040645220451;0.1008;-0.0003;0.0357;
475040665223681;-0.0739;0.0327;-0.0871;
475040685223681;-0.0403;-0.0070;0.0540;
475040705219451;0.0287;-0.0534;0.0400;
475040725225489;0.0049;-0.0516;0.0131;
475040747501489;0.0116;0.0016;-0.0016;
475040765148258;-0.0306;-0.0094;-0.0297;
475040785148297;-0.0049;-0.0363;0.0491;
475040805138681;0.0366;-0.0394;-0.0327;
475040825183143;0.0098;-0.0119;0.0259;
475040845175720;-0.0257;-0.0278;-0.0065;
475040865177374;0.0800;-0.0473;0.0137;
475040885177143;-0.0318;0.0016;-0.0517;
475040905178066;-0.0593;-0.0076;-0.0065;
475040925168566;0.0922;-0.0534;0.0058;
475040945173220;0.0818;-0.0045;-0.0199;
475040965233412;-0.1417;0.0162;-0.0242;
475040985226181;0.0421;-0.0162;-0.0291;
475041005239335;0.0128;-0.0198;0.0155;
475041025232604;-0.0018;-0.0473;-0.0376;
475041045156643;-0.0635;-0.0296;0.0546;
475041065225720;0.0061;-0.0357;-0.0156;
475041085219373;0.0220;-0.0119;-0.0107;
475041105220104;-0.0959;-0.0351;0.0082;
475041125219066;-0.0391;-0.0614;0.0235;
475041145219835;-0.0623;-0.0070;-0.0443;
475041165222258;-0.0477;-0.0186;-0.0205;
475041185226720;-0.0171;-0.0809;0.0607;
475041205230604;-0.0336;-0.0369;-0.0223;
475041225223373;-0.0562;-0.0192;-0.0291;
475041245242758;-0.0525;-0.0131;-0.0059;
475041265219989;-0.0886;-0.0424;-0.0187;
475041285221643;0.0452;-0.0375;-0.0004;
475041305224412;0.0030;-0.0155;-0.0272;
475041325224066;-0.0324;-0.0491;0.0155;
475041345222143;-0.0098;-0.0271;-0.0156;
475041365222296;-0.0348;-0.0070;-0.0394;
475041385227796;0.0452;-0.0186;-0.0254;
475041405237681;0.0941;-0.0412;0.0381;
475041425225873;-0.0361;-0.0430;-0.0248;
475041445227527;-0.0635;-0.0119;-0.0492;
475041465146412;0.0373;-0.0003;-0.0168;
475041485225219;0.1374;-0.0119;-0.0541;
475041505218104;0.0018;-0.0656;0.0876;
475041525218719;-0.0861;-0.0125;-0.0443;
475041545218758;-0.0049;0.0217;-0.0260;
475041565218835;0.0617;-0.0607;0.0497;
475041585162565;-0.1032;-0.0388;-0.0022;
475041605223450;0.0049;-0.0143;-0.0492;
475041625220565;0.0256;-0.0058;-0.0016;
475041645226796;-0.1313;-0.0461;0.0027;
475041665222258;-0.1356;-0.0278;0.0009;
475041685216027;0.0360;-0.0235;-0.0181;
475041705218681;-0.0104;-0.0027;-0.0376;
475041725222565;-0.1680;-0.0583;0.0595;
475041756808373;0.1081;-0.0351;-0.0492;
475041785145758;-0.0538;-0.0015;-0.0028;
475041805199911;-0.1032;-0.0400;-0.0211;
475041826217065;0.0556;-0.0632;0.0051;
475041845136450;0.0708;-0.0229;0.0051;
475041865202373;-0.0709;-0.0302;-0.0205;
475041885221411;-0.1283;-0.0003;0.0027;
475041905219411;0.0751;-0.0858;0.0033;
475041925216450;0.0782;-0.0595;0.0882;
475041945139796;-0.0813;-0.0400;-0.0718;
475041965221373;-0.0758;-0.0094;0.0308;
475041985224796;0.1325;-0.0644;-0.0285;
475042005220796;0.0305;-0.0876;0.0687;
475042025220834;-0.0299;-0.0601;-0.0248;
475042045222757;0.0513;-0.0088;-0.0364;
475042065148527;0.0910;-0.0351;0.0088;
475042085237219;-0.0697;-0.0675;0.0125;
475042105216296;-0.0324;-0.0375;0.0131;
475042125223373;0.0629;-0.0216;-0.0535;
475042145218065;0.0018;-0.0149;-0.0223;
475042165224680;-0.0984;-0.0699;0.0051;
475042185225065;-0.0318;-0.0992;0.0992;
475042205222103;0.1087;-0.0424;-0.0688;
475042225241719;0.0092;-0.0137;-0.0370;
475042245227142;-0.1320;-0.0180;-0.0419;
475042265248603;-0.0935;-0.0656;0.0174;
475042285222373;0.1191;-0.0931;0.0381;
475042305220296;0.0073;-0.0162;-0.0682;
475042325222642;-0.1057;-0.0333;0.0045;
475042345239642;0.1350;-0.0314;-0.0291;
475042365220488;0.0336;-0.0326;0.0149;
475042385240603;-0.1313;-0.0754;0.0186;
475042405216334;-0.0299;-0.0614;0.0546;
475042425145373;0.1264;-0.0216;-0.0437;
475042445215219;-0.1430;0.0254;-0.0285;
475042465180488;-0.1955;-0.0748;0.0681;
475042485227603;-0.0098;-0.2122;0.1609;
475042505222565;0.1008;-0.1029;0.1102;
475042525222565;0.0708;0.1213;-0.2343;
475042545222872;-0.2663;0.2319;-0.4671;
475042565218719;-0.4722;-0.3259;-0.2465;
475042585264334;0.4209;-0.2208;0.8170;
475042605225565;0.4160;0.0107;-0.2777;
475042625220680;-0.3323;0.2471;-0.6912;
475042645228257;-0.3323;-0.0443;-0.1812;
475042665219911;0.4490;-0.2745;0.3937;
475042685223065;0.4569;-0.0968;0.2269;
475042705215680;-0.1142;0.0840;-0.3705;
475042725229449;-0.3653;0.0437;-0.1176;
475042745217757;0.3531;-0.1915;0.1120;
475042765153411;0.4997;-0.1621;0.0766;
475042785169218;0.0024;0.0284;-0.1457;
475042805167718;-0.1106;0.0504;-0.1244;
475042825180257;0.4649;-0.2837;0.2086;
475042845186180;0.5687;-0.0052;0.0937;
475042865209295;-0.0978;0.2820;-0.4848;
475042885206026;-0.3922;0.0810;-0.2972;
475042905231834;0.0556;-0.3442;0.2593;
475042925226564;0.5137;-0.2409;0.4541;
475042945230911;0.1069;-0.0583;-0.1323;
475042965242834;-0.1662;0.0962;-0.3021;
475042985229757;-0.0599;-0.0479;-0.0382;
475043005229180;0.1649;-0.2128;0.1560;
475043025244911;-0.0012;-0.1402;-0.0028;
475043045231757;-0.2352;-0.0052;-0.1415;
475043065242911;-0.2340;-0.0168;-0.0804;
475043085220180;0.0611;-0.1658;0.0968;
475043105223487;-0.0929;-0.1182;-0.0217;
475043125218218;-0.1796;-0.0247;-0.0993;
475043145236487;-0.0269;-0.0858;0.0076;
475043165216718;0.0092;-0.1902;0.1139;
475043185208295;-0.0574;-0.1628;0.0852;
475043205194641;-0.0861;-0.0992;-0.0358;
475043225196257;0.0165;-0.1053;0.0387;
475043245222987;-0.0251;-0.1536;0.0546;
475043265241026;-0.0464;-0.1744;0.0925;
475043285253603;-0.0153;-0.1389;0.0216;
475043305217757;0.0189;-0.1267;0.0113;
475043325218333;-0.0238;-0.1298;0.0320;
475043345216372;-0.0892;-0.1316;0.0161;
475043365218449;0.0189;-0.1383;0.0027;
475043385222564;0.0672;-0.1444;0.0058;
475043405226295;-0.0929;-0.0956;-0.0633;
475043425239680;-0.1167;-0.0821;-0.0572;
475043445173218;-0.0220;-0.1328;-0.0370;
475043465228026;0.0470;-0.1493;0.0064;
475043485255064;-0.0947;-0.1267;-0.0602;
475043505662872;-0.1039;-0.0766;-0.0743;
475043525220949;0.0489;-0.1182;-0.0071;
475043545223564;-0.0281;-0.1640;-0.0077;
475043565224179;-0.0776;-0.1426;0.0051;
475043585419410;-0.1680;-0.1188;-0.0217;
475043605224372;0.0427;-0.1621;0.0363;
475043625222602;0.1154;-0.1921;0.0491;
475043645224795;-0.0306;-0.1713;-0.0004;
475043665247872;-0.0416;-0.1499;-0.0113;
475043685161679;-0.0257;-0.1457;-0.0193;
475043705304141;0.1075;-0.1890;0.0479;
475043725150910;0.1924;-0.2202;0.0290;
475043748399295;-0.1888;-0.1762;-0.0132;
475043765153679;-0.1509;-0.2012;0.0125;
475043785161448;0.3390;-0.2037;0.0510;
475043805140987;0.2486;-0.1805;-0.0523;
475043825134679;-0.2902;-0.1591;-0.0352;
475043845172256;0.2388;-0.2159;0.0100;
475043865169948;0.4813;-0.2208;-0.0871;
475043885184833;-0.1032;-0.1304;-0.0718;
475043905172679;-0.4606;-0.2104;-0.0706;
475043925226718;0.1655;-0.2214;-0.0211;
475043945181487;0.3836;-0.1976;-0.1109;
475043965224910;-0.0391;-0.1621;-0.1250;
475043985224448;-0.3531;-0.2104;-0.0425;
475044005224871;0.1338;-0.2428;-0.0431;
475044025923525;0.3873;-0.1982;-0.0956;
475044045149179;-0.0006;-0.1621;-0.0950;
475044065204141;-0.2431;-0.2031;-0.0517;
475044085215910;0.2767;-0.2617;-0.0046;
475044105209025;0.1185;-0.1884;-0.0346;
475044126883410;-0.1350;-0.2128;-0.0346;
475044145185910;-0.0544;-0.2483;0.0455;
475044165174717;0.1698;-0.2556;0.0082;
475044185175833;0.0580;-0.2067;-0.0113;
475044205223756;-0.0690;-0.2458;0.0039;
475044225225179;-0.0269;-0.2287;0.0100;
475044245222333;0.0788;-0.2153;-0.0914;
475044265229025;-0.0745;-0.2074;-0.0223;
475044285233410;-0.0715;-0.2642;0.0033;
475044305222371;-0.1197;-0.1835;-0.0822;
475044325222410;-0.0275;-0.1524;-0.1586;
475044345221871;-0.0275;-0.2489;-0.0077;
475044365225217;-0.1381;-0.2098;-0.0303;
475044385223294;-0.1032;-0.1695;-0.0755;
475044405222563;0.0464;-0.1609;-0.0217;
475044425223102;-0.0122;-0.2526;0.0638;
475044445226448;-0.1069;-0.2965;0.1291;
475044465221948;0.0311;-0.2300;0.0119;
475044485171371;0.0770;-0.1689;-0.0394;
475044505220063;-0.0330;-0.2379;0.0638;
475044525224486;-0.0293;-0.2984;0.1169;
475044545225217;0.0745;-0.2526;0.0473;
475044565223140;0.0482;-0.2049;-0.0107;
475044585241063;0.0605;-0.2434;0.0742;
475044605218371;0.0537;-0.2526;0.0339;
475044625219294;0.0782;-0.2116;0.0320;
475044645225102;-0.0892;-0.1609;-0.0804;
475044665232409;-0.1149;-0.1628;-0.0315;
475044685168371;0.1503;-0.2556;0.0485;
475044705234102;0.0476;-0.1951;-0.0370;
475044725220371;-0.1234;-0.1224;-0.1250;
475044745174102;-0.0721;-0.1414;-0.0449;
475044765140832;0.0574;-0.2385;-0.0107;
475044785157371;-0.0348;-0.2019;-0.0016;
475044805282986;-0.1283;-0.1548;-0.1347;
475044825173102;-0.1142;-0.1334;-0.0388;
475044845174832;0.0525;-0.2043;0.0137;
475044865170717;-0.0971;-0.1621;-0.0486;
475044885227486;-0.1362;-0.1151;-0.0419;
475044905231794;-0.0263;-0.1652;0.0106;
475044925216140;0.0293;-0.1750;0.0626;
475044945220332;-0.1240;-0.1640;0.0247;
475044965219794;-0.1265;-0.1310;0.0027;
475044985217371;-0.0098;-0.1237;0.0033;
475045005153640;0.0116;-0.1493;0.0412;
475045025353832;-0.0330;-0.1585;0.0467;
475045045140794;-0.0648;-0.1194;0.0003;
475045065159063;-0.0220;-0.0986;-0.0089;
475045085221371;-0.0043;-0.1444;0.0326;
475045105249255;-0.0208;-0.1389;0.0436;
475045125224755;-0.0550;-0.0864;-0.0449;
475045145222217;-0.0165;-0.0614;-0.0449;
475045165217217;0.0299;-0.1133;0.0125;
475045185234024;0.0434;-0.1212;0.0167;
475045206129640;-0.0110;-0.0595;-0.0572;
475045225234486;-0.0080;-0.0259;-0.0785;
475045245149832;0.0177;-0.0400;-0.0547;
475045265219678;0.0165;-0.0400;-0.0449;
475045285264717;-0.0128;-0.0088;-0.0688;
475045305213563;-0.0397;0.0119;-0.0712;
475045325195101;-0.0031;0.0010;-0.0340;
475045345196755;-0.0012;0.0101;-0.0486;
475045365200678;-0.0501;0.0413;-0.0688;
475045385207370;-0.0470;0.0486;-0.0730;
475045405231563;0.0244;0.0431;-0.0340;
475045425237293;-0.0110;0.0352;-0.0303;
475045445236563;-0.1155;0.0358;-0.0126;
475045465234024;-0.0599;0.0572;-0.0388;
475045485157409;0.0715;0.0828;-0.0346;
475045505236140;-0.0263;0.0645;-0.0187;
475045525244101;-0.1533;0.0694;0.0088;
475045545231793;-0.0745;0.0535;0.0015;
475045565230909;0.0305;0.0736;0.0094;
475045585250832;-0.0593;0.0889;-0.0034;
475045605241716;-0.0770;0.1121;-0.0199;
475045625238716;-0.0422;0.1121;-0.0352;
475045645222216;-0.0238;0.1121;-0.0199;
475045665221909;-0.0635;0.1610;-0.0492;
475045685228178;-0.0434;0.1616;-0.0443;
475045705249178;-0.0678;0.1567;-0.0113;
475045725233793;-0.0257;0.1641;-0.0168;
475045746368832;-0.0122;0.1830;-0.0358;
475045765171793;-0.0318;0.1928;-0.0242;
475045785189216;-0.0324;0.1970;-0.0236;
475045805180716;-0.0458;0.2111;-0.0468;
475045825709639;-0.0281;0.2135;-0.0419;
475045845131716;-0.0348;0.1830;0.0204;
475045865176985;-0.0409;0.1909;0.0064;
475045885170332;-0.0635;0.2496;-0.0413;
475045905131485;-0.0336;0.2435;-0.0425;
475045925172716;0.0140;0.2080;0.0345;
475045945229255;-0.0159;0.1854;0.0803;
475045965227024;0.0232;0.1763;0.0644;
475045985229332;0.0385;0.2203;0.0125;
475046005228716;-0.0367;0.2404;-0.0181;
475046025246601;-0.0055;0.2258;0.0149;
475046045247947;-0.0257;0.2245;0.0314;
475046065226716;-0.0416;0.2245;0.0009;
475046085224293;-0.0458;0.2374;0.0070;
475046105245293;-0.0458;0.2508;-0.0052;
475046125231024;-0.0477;0.2642;-0.0101;
475046145151216;-0.0116;0.2899;-0.0376;
475046165149254;-0.0501;0.2997;-0.0272;
475046185146601;-0.0361;0.2551;0.0296;
475046205152139;-0.0141;0.2587;0.0357;
475046225184216;-0.0220;0.3143;-0.0303;
475046245174985;-0.0495;0.3363;-0.0456;
475046265145639;-0.0391;0.3308;-0.0187;
475046285145870;-0.0403;0.3559;-0.0059;
475046305240370;-0.0843;0.3467;-0.0040;
475046325149331;-0.0684;0.3265;0.0510;
475046345139831;-0.0409;0.3265;0.0766;
475046365139447;-0.0037;0.3394;0.0076;
475046385145908;-0.0208;0.3516;0.0253;
475046405148716;-0.0874;0.3418;0.0277;
475046425181870;-0.0073;0.3870;-0.0077;
475046445183524;0.0226;0.3950;0.0100;
475046465176370;0.0055;0.3455;0.0620;
475046485235985;-0.0397;0.3485;0.0901;
475046505184447;-0.0391;0.3595;0.0418;
475046525156139;-0.0141;0.3986;0.0430;
475046545161331;-0.0196;0.3797;0.0363;
475046565150216;-0.0556;0.3711;0.0503;
475046585157716;-0.0342;0.3644;0.0632;
475046605166985;-0.0226;0.3601;0.0601;
475046625235177;-0.0721;0.3931;0.0082;
475046645202100;-0.0361;0.4334;-0.0388;
475046665207254;0.0201;0.3876;0.0082;
475046685234100;0.0024;0.3546;0.0748;
475046705230216;-0.0452;0.4078;0.0222;
475046725246600;-0.0299;0.4622;-0.0309;
475046747269869;0.0440;0.3840;0.0210;
475046765152946;-0.0171;0.3449;0.0968;
475046785191639;-0.0654;0.4133;0.0137;
475046805140716;-0.0012;0.5122;-0.0498;
475046825129177;-0.0379;0.3901;-0.0364;
475046845129523;-0.0574;0.4151;0.1481;
475046865173062;-0.0654;0.3913;-0.0077;
475046885170639;0.0073;0.5122;-0.0449;
475046905175215;0.0006;0.4744;-0.0602;
475046925127177;-0.1167;0.4359;0.0736;
475046945171446;-0.0006;0.4322;0.0656;
475046965226908;0.0379;0.4695;-0.0095;
475046985150177;0.0311;0.5013;0.0375;
475047005239100;-0.0330;0.4347;0.0485;
475047025229215;-0.0342;0.4591;0.0546;
475047045232100;0.0220;0.4811;0.0082;
475047065227177;0.0696;0.5037;-0.0242;
475047085227715;-0.0776;0.4994;0.0552;
475047105250638;-0.0819;0.4304;0.0986;
475047125233369;0.0324;0.4548;0.0858;
475047145223677;0.0348;0.5507;-0.0388;
475047165221831;-0.0574;0.5532;-0.0126;
475047185229331;0.0092;0.4585;0.1041;
475047205222061;0.0305;0.4505;0.1127;
475047225222408;0.0232;0.5410;-0.0199;
475047245227908;-0.0513;0.5556;0.0039;
475047265223408;0.0024;0.4866;0.1023;
475047285143446;0.0128;0.4780;0.0821;
475047305242869;-0.0446;0.5666;0.0161;
475047325242061;0.0953;0.5599;0.0595;
475047345226061;-0.0244;0.4768;0.1304;
475047365223023;-0.0715;0.5086;0.0754;
475047385221946;0.0434;0.5678;0.0247;
475047405224369;0.0324;0.5257;0.0705;
475047425149100;-0.0819;0.4768;0.1353;
475047445217946;-0.0666;0.5019;0.0565;
475047465226484;0.0324;0.5501;0.0125;
475047485223869;-0.0208;0.5177;0.0540;
475047505225446;-0.0587;0.4817;0.1090;
475047525255830;-0.0745;0.5110;0.0693;
475047545221523;-0.0165;0.5214;0.0534;
475047565221561;-0.0012;0.4927;0.0815;
475047585251292;-0.1106;0.5275;0.0540;
475047605227253;-0.0251;0.5202;0.0540;
475047625221561;0.0525;0.4872;0.1139;
475047645230676;-0.0354;0.4860;0.0943;
475047665227100;-0.0916;0.5031;0.0833;
475047685224715;-0.0202;0.4964;0.0699;
475047705221023;0.0434;0.4933;0.0711;
475047725256176;-0.0788;0.5122;0.0351;
475047746702561;-0.0220;0.5165;0.0595;
475047766585715;-0.0018;0.4933;0.0784;
475047786889792;0.0305;0.4854;0.0864;
475047806214984;-0.0409;0.5348;0.0076;
475047825146523;-0.0361;0.5416;0.0308;
475047845133292;0.0214;0.4909;0.0565;
475047865129792;-0.0135;0.5043;0.0528;
475047885178253;-0.0141;0.5245;0.0259;
475047905221830;-0.0092;0.5355;0.0436;
475047925235869;0.0165;0.4793;0.0656;
475047945224907;0.0281;0.4988;0.0888;
475047965224253;-0.0189;0.5232;0.0137;
475047985227253;-0.0196;0.5831;-0.0077;
475048005226176;0.0171;0.5312;0.0436;
475048025229715;0.0067;0.4756;0.1243;
475048045221407;-0.0648;0.5306;0.0528;
475048065230061;0.0104;0.5874;-0.0107;
475048085145061;0.0434;0.5135;0.0748;
475048105216292;-0.0263;0.5306;0.0992;
475048125160945;-0.0629;0.5501;0.0552;
475048145233561;-0.0073;0.5483;0.0736;
475048165225984;0.0165;0.5501;0.0919;
475048185145753;-0.0440;0.5526;0.0448;
475048205145868;-0.0721;0.5801;0.0528;
475048225238176;-0.0147;0.5837;0.0296;
475048245232599;-0.0281;0.5691;0.0583;
475048265242407;-0.0501;0.5678;0.0772;
475048285234330;-0.0721;0.5611;0.0644;
475048305224753;-0.0263;0.5648;0.0839;
475048325219214;0.0043;0.6173;0.0442;
475048345231484;-0.0251;0.5733;0.0797;
475048365217638;-0.0709;0.5171;0.1548;
475048385220484;-0.0629;0.5758;0.0675;
475048405224214;-0.0397;0.6314;0.0106;
475048425147561;-0.0367;0.5935;0.0723;
475048445229599;-0.0953;0.5373;0.0980;
475048465144022;-0.0904;0.5886;0.0558;
475048485184330;-0.0519;0.6381;-0.0113;
475048505133945;-0.0739;0.5898;0.0699;
475048525134022;-0.1051;0.5611;0.1065;
475048545151522;-0.0776;0.6094;0.0491;
475048565231676;-0.0507;0.6222;0.0552;
475048585227560;-0.0941;0.5880;0.1310;
475048605151214;-0.0806;0.5733;0.0870;
475048625232714;-0.0189;0.6143;0.0907;
475048645222253;-0.0428;0.6069;0.0772;
475048665151830;-0.0452;0.5709;0.1359;
475048685238599;-0.0470;0.5807;0.1157;
475048705235214;-0.0147;0.6118;0.0699;
475048725144830;-0.0165;0.6027;0.0962;
475048745418560;-0.0452;0.5782;0.1114;
475048765144868;-0.0574;0.5978;0.0681;
475048785400714;-0.0299;0.6363;0.0314;
475048805189599;-0.0306;0.5941;0.0632;
475048825144329;-0.0800;0.6075;0.0387;
475048845186406;-0.0568;0.6668;0.0155;
475048865191906;-0.0733;0.6143;0.0766;
475048885185753;-0.0855;0.5672;0.1658;
475048905187483;-0.0165;0.5972;0.1065;
475048925188753;0.0146;0.5965;0.0772;
475048945186637;-0.1063;0.5794;0.1695;
475048965232291;-0.1124;0.5587;0.1316;
475048985226099;-0.0037;0.5923;0.1175;
475049005216906;-0.0306;0.6094;0.0192;
475049025218752;-0.1393;0.6191;0.0418;
475049045229906;-0.1228;0.5611;0.0894;
475049065232906;0.0030;0.5440;0.0839;
475049085236175;-0.0287;0.6161;0.0552;
475049105230291;-0.1026;0.6198;0.0326;
475049125225445;-0.0318;0.5807;0.0882;
475049145238483;0.0116;0.5556;0.0760;
475049165223291;-0.0684;0.6246;0.0051;
475049185222906;-0.0947;0.6546;-0.0352;
475049205222291;-0.0263;0.6222;0.0387;
475049225220406;-0.0122;0.5825;0.0833;
475049245152675;-0.0525;0.6094;0.0528;
475049265180829;-0.0385;0.6564;0.0216;
475049285152521;-0.0238;0.6149;0.0754;
475049305175252;0.0293;0.5196;0.1976;
475049325146560;-0.1136;0.6601;0.0332;
475049345183021;-0.0635;0.6540;-0.0883;
475049365220829;-0.0825;0.5758;0.1536;
475049385219868;0.0208;0.5385;0.0858;
475049405227444;-0.1057;0.6118;0.0595;
475049425220483;-0.0275;0.6167;0.0174;
475049445221329;-0.0416;0.5837;0.0998;
475049465220944;-0.0232;0.5532;0.1182;
475049485223367;-0.0018;0.5849;0.0839;
475049505222214;0.0250;0.6253;0.0620;
475049525223060;0.0177;0.5978;0.0858;
475049545226829;-0.1026;0.5575;0.1890;
475049565226714;0.1613;0.5917;0.0821;
475049585223098;0.0098;0.6088;0.0558;
475049605234444;-0.0855;0.5746;0.1084;
475049625227367;-0.0275;0.5251;0.1377;
475049645224021;0.0843;0.5648;0.0846;
475049665228521;-0.0122;0.6320;0.0400;
475049685233983;-0.0623;0.5996;0.0766;
475049705223137;-0.0306;0.4878;0.2037;
475049725148713;0.0641;0.5080;0.1524;
475049752570944;-0.1191;0.6686;-0.0083;
475049785146483;0.0232;0.5367;0.1279;
475049805143252;0.0263;0.5495;0.1175;
475049825162598;-0.1533;0.6265;0.0522;
475049845172906;-0.0739;0.5697;0.0913;
475049865189406;-0.0098;0.4915;0.1847;
475049885189060;-0.1509;0.5367;0.0815;
475049905199521;-0.2505;0.6265;0.0259;
475049925217252;-0.0965;0.5575;0.0723;
475049945209059;0.0605;0.4903;0.2037;
475049965235367;-0.1106;0.5129;0.0949;
475049985195021;-0.2010;0.6045;0.0381;
475050005195406;-0.0483;0.5794;0.0693;
475050025191598;0.0061;0.5208;0.1261;
475050045216982;-0.1051;0.5330;0.0668;
475050065217944;-0.0758;0.5923;0.0271;
475050085224059;-0.0312;0.5251;0.0882;
475050105247213;-0.0110;0.4762;0.1243;
475050125227829;0.0061;0.5678;0.0229;
475050145218175;0.0189;0.5752;0.0064;
475050165241405;-0.0226;0.5312;0.1041;
475050185226098;-0.0086;0.5086;0.0980;
475050205218405;0.0293;0.5422;0.0192;
475050225226982;-0.0458;0.5788;-0.0028;
475050245226059;-0.0635;0.5361;0.0442;
475050265228713;0.0134;0.5037;0.0742;
475050285238944;0.0055;0.5232;0.0296;
475050305227444;-0.0177;0.5306;0.0235;
475050325222828;0.0214;0.4988;0.0778;
475050345220444;0.0550;0.4750;0.0901;
475050365234559;0.0024;0.5129;0.0222;
475050385222328;0.0043;0.5159;0.0528;
475050405231175;0.0305;0.4487;0.1065;
475050425222482;0.0354;0.4762;0.0925;
475050445219328;0.0116;0.5294;0.0302;
475050465225444;-0.0202;0.4854;0.0711;
475050485222559;-0.0263;0.4481;0.1163;
475050505147405;0.0403;0.4695;0.0644;
475050525237636;0.0085;0.4970;0.0595;
475050545152021;-0.0697;0.4829;0.0705;
475050565225136;0.0012;0.4603;0.0864;
475050585229251;-0.0110;0.4402;0.0943;
475050605140751;-0.0941;0.4573;0.0833;
475050625220674;-0.0361;0.4426;0.0479;
475050645227597;-0.0183;0.4695;0.0400;
475050665223790;-0.0959;0.4170;0.1010;
475050685224444;-0.0654;0.3650;0.1487;
475050705225251;0.0330;0.3730;0.1322;
475050725149059;-0.0098;0.3772;0.0827;
475050745168367;-0.1069;0.3742;0.1108;
475050765702674;-0.0153;0.3131;0.1212;
475050786410905;-0.0135;0.3345;0.0736;
475050806413674;-0.0953;0.3406;0.0528;
475050825195905;-0.0367;0.3009;0.0852;
475050845175328;0.0263;0.2960;0.0791;
475050865216636;0.0067;0.3308;0.0296;
475050885220328;-0.0086;0.3149;0.0668;
475050905219136;0.0189;0.2532;0.1463;
475050925225982;0.0134;0.2361;0.1133;
475050945222559;-0.0098;0.2936;0.0436;
475050965225366;0.0018;0.2911;0.0381;
475050985150251;0.0092;0.2312;0.0980;
475051005145943;0.0232;0.2105;0.1078;
475051025220674;0.0482;0.2215;0.0601;
475051045216713;0.0153;0.2374;0.0406;
475051065229674;0.0843;0.2007;0.0522;
475051085228366;0.0660;0.1524;0.0522;
475051105229597;0.0293;0.1787;0.0461;
475051125241982;0.0452;0.2019;-0.0071;
475051145151597;0.0800;0.1867;-0.0156;
475051165229059;-0.0006;0.1457;0.0516;
475051185142405;-0.0073;0.1219;0.0430;
475051205159866;0.0617;0.1824;-0.0077;
475051225223905;0.0110;0.1555;-0.0052;
475051245146789;-0.0574;0.1091;0.1218;
